sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,product,neighborhood
53,,1,1,,,3,0,1038,240000,4528,0,False,,0,1,0,1,1,1,0,1,0,0,1,0,0,,0,,,,,,,piso,53
70,,3,1,,,9,0,1161,285000,4071,0,False,,,,0,1,1,1,0,0,1,0,0,1,0,,0,,,,,,,piso,54
140,,4,3,,,4,0,2295,780000,5571,0,False,,,,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,52
124,,3,2,,,4,0,1862,585000,4718,0,False,2004,0,1,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,1,0,1,0,piso,51
371,277,5,4,4,278,,0,2416,849000,2288,0,False,,0,1,1,1,,,1,1,1,0,1,0,0,,1,1,0,1,0,1,1,chalet pareado,49
42,,1,1,,,bajo,1,694,137000,3262,0,False,,,,0,0,0,,0,0,0,0,0,0,0,,0,,,,,,,piso,55
60,,3,1,,,3,0,705,140000,2333,1,False,1960,0,1,1,0,0,,0,0,1,0,0,0,0,,0,,,,,,,piso,55
99,94,4,1,,,1,0,1485,420000,4242,0,False,1969,1,0,0,0,1,1,0,1,0,0,0,1,1,,1,1,0,0,0,1,0,piso,56
83,77,3,1,,,3,0,1382,375000,4518,0,False,1967,0,1,0,1,1,1,0,1,1,0,0,1,1,,1,1,0,0,1,1,0,piso,56
134,,3,3,,,1,0,1827,570000,4254,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,0,0,1,0,piso,52
179,,5,3,2,176,,0,1174,290000,1620,1,False,,,,0,1,,,1,0,1,1,0,0,0,,0,,,0,1,1,1,chalet adosado,55
112,86,3,2,,,4,0,1564,455000,4062,0,False,2004,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,1,0,1,0,piso,51
55,,2,1,,,2,0,847,179000,3255,0,False,,,,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,0,1,0,piso,54
120,,4,2,,,6,0,1320,349000,2908,0,False,,,,0,1,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,50
121,120,3,2,,,1,0,1416,390000,3223,0,False,1968,1,0,0,0,1,1,0,0,1,0,1,1,0,,0,,,0,1,0,0,piso,53
61,39,1,1,,,2,0,1287,335000,5492,0,False,,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,1,0,0,piso,52
53,,2,1,,,bajo,1,798,165000,3113,0,False,,0,1,1,1,1,1,0,0,0,0,1,0,0,,0,,,0,1,0,0,piso,54
70,,3,1,,,bajo,1,777,159000,2271,1,False,1965,0,1,0,0,1,1,0,0,1,0,0,1,0,,0,,,0,0,0,1,piso,55
68,,1,1,,,4,0,1223,309000,4544,0,False,2008,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,1,0,0,piso,51
121,98,3,2,,,bajo,1,1781,550000,4545,0,False,,0,1,0,1,1,1,0,1,0,0,1,1,1,,1,1,0,1,1,0,0,piso,52
134,107,3,2,,,3,0,1816,565000,4216,0,False,,,,0,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,52
94,,3,1,,,2,0,1081,255000,2713,0,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,50
248,,4,4,4,320,,0,2126,700000,2823,0,False,1989,0,1,0,1,,,1,0,1,0,1,0,0,,1,1,0,1,1,1,0,chalet adosado,53
55,,2,1,,,4,0,851,179999,3273,0,False,,,,0,0,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,piso,54
118,91,3,2,,,3,0,1712,520000,4407,0,False,,0,1,0,1,1,1,0,1,1,0,1,0,1,,1,1,0,0,0,0,1,piso,51
88,,2,2,,,2,0,1474,415000,4716,0,False,,,,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,51
111,104,0,1,,,3,0,1275,330000,2973,0,False,,0,1,1,0,1,,0,0,0,0,0,0,1,,0,,,0,1,1,0,estudio,51
52,,1,1,,,9,0,1061,248000,4769,0,False,,0,1,1,1,1,1,0,0,1,1,0,1,1,,1,1,0,,,,,piso,53
62,50,2,1,,,1,0,805,167000,2694,1,False,,0,1,0,1,1,1,0,0,0,0,1,0,0,,0,,,,,,,piso,54
70,,0,1,,,bajo,1,1250,319900,4570,0,,2008,0,1,1,0,,1,0,0,0,0,0,0,1,,1,1,0,,,,,estudio,51
117,95,3,2,,,1,0,1416,390000,3333,0,False,,0,1,1,1,1,1,0,0,0,0,0,1,1,,1,1,0,0,1,1,0,piso,50
135,,3,2,,,5,0,1897,600000,4444,0,False,,0,1,1,1,1,1,0,1,0,0,0,0,1,,0,,,,,,,piso,56
48,,2,2,,,bajo,1,751,152000,3167,0,False,,0,1,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,piso,55
125,,3,2,,,bajo,1,1770,545000,4360,0,False,,0,1,0,1,1,1,0,1,1,0,0,0,0,,1,1,0,,,,,piso,51
53,52,1,1,,,3,0,1038,240000,4528,0,False,2007,0,1,0,1,1,1,0,1,0,0,1,0,1,,0,,,,,,,piso,53
100,,3,2,1,308,,0,2035,660000,6600,0,False,,,,0,0,,,0,0,0,0,0,0,0,,0,,,0,1,1,1,casa o chalet,53
428,,7,6,4,150,,0,2515,985000,2301,0,,1994,,,1,1,,,1,1,1,0,0,0,0,,1,1,0,0,0,1,0,chalet pareado,53
260,253,5,4,4,,,0,2012,650000,2500,0,False,1995,0,1,1,1,,,1,1,1,0,1,0,0,,1,1,0,0,0,1,0,chalet adosado,53
140,130,3,2,,,entreplanta exterior,1,1664,499000,3564,0,False,1990,0,1,1,1,1,1,0,0,1,0,0,1,1,,0,,,1,0,0,1,piso,50
76,,1,1,,,4,0,1323,350000,4605,0,False,2004,0,1,1,1,1,1,0,1,1,0,1,0,1,,0,,,0,0,1,1,atico,52
235,,5,4,,,1,0,2480,900000,3830,0,False,,1,0,0,1,1,1,0,1,0,0,0,0,1,,1,1,0,,,,,piso,56
167,,5,3,,,4,0,1735,530000,3174,1,False,,1,0,1,1,1,1,0,0,1,0,0,0,1,,0,,,,,,,piso,50
95,,2,2,,,1,0,1660,497000,5232,0,,2006,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,1,0,0,piso,52
64,60,3,1,,,2,0,915,199500,3117,1,False,1965,0,1,1,0,1,1,0,0,1,0,0,1,0,,0,,,0,1,1,0,piso,54
115,,3,2,,,3,0,1621,480000,4174,0,False,,0,1,0,0,1,1,0,1,0,0,1,0,0,,1,1,0,0,0,1,0,piso,53
75,66,1,1,,,1,0,1187,295000,3933,0,False,,1,0,1,1,1,1,0,0,1,1,1,0,1,,1,1,0,0,0,1,0,piso,54
160,,4,2,,,1,0,1781,550000,3438,0,False,2004,0,1,0,1,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,piso,51
157,106,3,2,,,1,0,1644,489900,3120,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,0,1,0,1,piso,52
245,180,4,4,,,3,0,2301,783000,3196,0,False,,1,0,1,1,1,1,0,1,0,0,1,1,0,,1,1,0,0,0,1,1,piso,49
100,,4,2,,,1,0,1323,350000,3500,0,False,,1,0,1,1,1,1,0,0,1,0,0,0,1,,1,1,0,,,,,piso,55
696,,5,3,3,980,,0,-48497,2179600,3132,0,False,,,,1,1,,,0,0,0,0,1,0,0,,1,1,0,,,,,casa o chalet,56
120,,3,2,,,8,0,1728,527000,4392,0,False,,1,0,1,1,1,1,0,1,1,1,1,0,1,,1,1,0,1,0,0,0,piso,53
56,,2,1,,,bajo,1,705,140000,2500,1,False,,,,0,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,54
98,90,2,2,,,bajo,1,1416,390000,3980,0,False,,1,0,1,0,1,1,0,0,1,0,0,1,1,,0,,,0,0,0,1,piso,54
60,,2,1,,,,,833,175000,2917,0,False,,,,1,0,,,0,0,0,0,0,0,0,,0,,,,,,,chalet pareado,55
180,154,4,2,,,5,0,2342,805000,4472,0,False,,,,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,atico,51
450,400,6,5,4,500,,0,2119,1160000,2578,0,False,,,,0,1,,,0,1,1,1,1,0,0,,1,1,0,0,1,0,1,casa o chalet,53
78,64,3,1,,,1,0,1021,234000,3000,0,False,,0,1,0,1,1,1,0,0,1,0,1,0,0,,0,,,0,0,1,0,piso,54
68,,1,1,,,bajo,1,1038,240000,3529,0,False,,1,0,0,0,1,1,0,0,1,0,0,1,1,,0,,,0,0,1,0,piso,54
133,88,2,2,,,4,0,1664,498995,3752,0,False,2009,0,1,1,1,1,1,0,1,1,1,1,1,1,,1,1,0,0,1,1,0,atico,51
86,75,3,1,,,3,0,641,123800,1440,0,False,1965,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,,,0,1,0,0,piso,55
60,,1,1,,,2,0,1024,235000,3917,0,False,,0,1,1,1,1,1,0,0,0,1,1,0,0,,1,1,0,0,0,0,1,piso,55
520,,7,4,3,400,,0,2501,925000,1779,0,False,1987,,,1,1,,,0,0,0,0,1,0,0,,1,1,0,0,0,0,1,chalet pareado,53
120,106,3,2,,,1,0,1428,395000,3292,0,False,1968,1,0,0,0,1,1,0,0,1,0,1,0,0,,0,,,0,1,0,0,piso,53
60,57,1,1,2,60,,0,780,160000,2667,0,False,,0,1,1,1,,,0,0,0,1,0,0,0,,0,,,0,0,0,1,casa o chalet,55
41,,2,1,,,bajo,1,634,122000,2976,1,False,1965,,,0,1,0,1,0,0,0,0,0,0,1,,0,,,1,0,0,1,piso,54
102,,2,2,,,1,0,1508,430000,4216,0,False,,,,1,1,1,1,0,0,0,0,1,0,1,,1,1,0,,,,,piso,51
92,78,2,2,,,2,0,1474,415000,4511,0,False,,0,1,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,0,0,1,1,piso,51
147,,4,2,,,bajo,1,1610,475000,3231,0,False,,1,0,0,1,1,1,0,0,1,0,1,1,1,,0,,,,,,,piso,50
130,110,3,2,,,1,0,1250,320000,2462,1,False,1974,1,0,0,1,1,1,0,0,1,0,1,0,1,,0,,,0,0,0,1,piso,54
74,70,2,1,,,3,0,913,199000,2689,0,False,,0,1,1,1,1,1,0,0,1,1,0,0,1,,0,,,0,1,0,0,piso,55
89,,3,1,,,1,0,1225,310000,3483,0,False,1994,0,1,0,1,1,1,0,0,1,0,1,0,1,,1,1,0,0,1,0,0,piso,48
116,,4,2,,,1,0,1576,460000,3966,0,False,1975,1,0,0,1,1,1,0,0,1,0,0,1,1,,1,1,0,1,0,0,1,piso,54
26,,0,1,,,2,0,537,99500,3827,0,False,1965,,,1,0,1,1,0,0,0,0,0,1,0,,0,,,0,0,1,0,estudio,54
121,112,3,2,,,5,0,1530,440000,3636,0,False,1976,1,0,1,1,1,1,0,0,1,0,0,1,0,,0,,,1,1,0,0,piso,54
120,,2,2,,,4,0,1508,430000,3583,0,False,,,,1,1,1,0,0,1,0,1,1,0,1,,1,1,0,,,,,piso,51
55,,2,1,,,1,0,816,170000,3091,0,False,,1,0,1,1,0,1,0,0,1,0,1,0,0,,0,,,1,0,0,0,piso,55
55,,2,1,,,2,0,773,158000,2873,0,False,,0,1,1,1,0,1,0,0,1,0,0,0,0,,0,,,1,0,0,0,piso,55
88,82,3,1,,,3,0,1416,390000,4432,1,False,1970,0,1,1,1,1,1,0,1,1,1,1,0,1,,1,1,0,0,1,0,0,piso,56
64,,2,1,,,9,0,933,205000,3203,1,False,1969,0,1,0,0,1,1,0,0,1,0,0,0,0,,0,,,0,0,0,1,piso,54
151,,4,3,,,1,0,2012,650000,4305,0,False,,,,1,1,1,1,0,1,0,0,0,0,1,,1,1,0,,,,,piso,50
105,,2,2,,,3,0,1299,340000,3238,0,False,1977,1,0,0,1,1,1,0,0,1,0,1,1,1,,1,1,0,0,0,1,0,piso,50
191,,3,3,,,7,0,2255,760000,3979,0,False,,1,0,1,1,1,1,0,1,1,0,0,0,1,,1,1,0,,,,,piso,56
90,65,2,2,,,5,0,1528,439000,4878,0,False,,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,piso,51
499,,4,5,3,222,,0,2044,1175000,2355,0,False,1965,0,1,1,1,,,1,1,1,1,0,0,0,,0,,,1,0,1,0,chalet adosado,49
96,,3,1,,,bajo,1,1051,244500,2547,0,False,2003,0,1,0,1,1,1,0,0,0,0,0,1,1,,1,1,0,,,,,piso,53
140,,3,2,,,8,0,1667,500000,3571,1,False,,1,0,1,1,1,1,0,1,1,0,0,0,1,,1,1,0,,,,,piso,50
95,,3,2,,,3,0,1416,390000,4105,0,False,1996,0,1,1,1,1,1,0,1,0,1,0,0,1,,1,1,0,0,1,0,0,piso,48
180,130,3,3,,,2,0,1873,590000,3278,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,0,1,0,1,piso,51
166,147,5,2,,,1,0,1941,619000,3729,0,False,1985,0,1,0,1,1,1,0,0,1,0,1,0,0,,1,1,0,1,0,1,0,piso,50
74,,2,1,,,7,0,1161,285000,3851,0,,,0,1,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,50
160,,4,2,,,7,0,1777,548000,3425,0,False,,0,1,0,0,1,1,0,0,0,0,0,1,0,,1,1,0,,,,,piso,50
100,,3,1,,,4,0,1200,300000,3000,0,False,1975,1,0,0,1,1,1,0,0,1,0,0,0,0,,0,,,0,0,1,1,piso,50
220,,4,3,,,3,0,2514,950000,4318,0,False,,1,0,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,50
60,48,2,1,,,1,0,916,199900,3332,1,False,1970,,,1,0,1,1,0,0,0,0,0,0,0,,0,,,1,0,0,0,piso,54
700,,8,7,3,1,,0,-6992,1650000,2357,0,False,,,,0,1,,,1,1,1,0,0,0,0,,1,1,0,0,1,0,1,casa o chalet,49
67,52,2,1,,,5,0,917,200000,2985,1,False,,,,0,1,1,1,0,0,1,0,1,1,0,,0,,,,,,,piso,54
90,,3,1,,,entreplanta exterior,1,884,190000,2111,1,False,,,,0,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,piso,54
98,80,2,2,,,1,0,1496,425000,4337,0,False,2007,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,52
139,,3,2,,,7,0,1346,360000,2590,0,False,1970,1,0,1,1,1,1,0,0,1,0,1,0,1,,0,,,,,,,piso,54
110,80,3,2,,,2,0,1610,475000,4318,0,False,2005,0,1,1,0,1,1,0,1,0,0,1,1,0,,1,1,0,0,0,0,1,piso,52
122,,3,2,,,4,0,1382,375000,3074,0,False,,,,0,0,1,1,0,1,1,0,0,0,1,,0,,,,,,,piso,50
371,,5,4,4,278,,0,2416,849000,2288,0,False,,0,1,1,1,,,1,1,1,1,1,0,0,,1,1,0,0,1,1,0,chalet pareado,53
113,,2,2,,,3,0,1574,459000,4062,0,False,,0,1,0,1,1,1,0,1,0,1,1,1,1,,1,1,0,0,0,1,1,piso,51
220,214,5,3,,,5,0,2510,998000,4536,0,False,,1,0,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,,,,,piso,50
138,,3,2,,,4,0,2072,676000,4899,0,False,,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,52
200,170,5,4,,,1,0,2480,900000,4500,1,False,,,,1,0,1,1,0,1,0,0,0,0,1,,1,1,0,,,,,piso,56
67,,3,1,,,1,0,994,225000,3358,0,False,1969,,,0,0,1,1,0,0,1,0,0,0,0,,0,,,1,0,0,1,piso,53
236,,5,4,,,6,0,2374,1090000,4619,0,,1980,,,0,0,1,,0,1,0,0,0,0,0,,1,1,0,,,,,duplex,56
302,,5,4,,,2,0,2512,995000,3295,0,,1976,,,1,0,,,0,1,1,0,0,0,1,,1,1,0,,,,,piso,49
587,,6,5,3,934,,0,-1225,1450000,2470,0,,1997,,,0,0,,,1,1,0,0,0,0,0,,1,1,0,,,,,casa o chalet,56
402,,4,5,2,963,,0,-4547,1580000,3930,0,,1957,,,0,0,,,1,1,0,0,0,0,0,,0,,,,,,,casa o chalet,56
383,,5,4,4,254,,0,712,1330000,3473,0,False,2003,,,1,0,,,1,1,0,0,0,0,0,,1,1,0,,,,,chalet adosado,56
467,,5,5,4,627,,0,-221,1395000,2987,0,False,1995,,,1,0,,,1,1,0,0,0,0,0,,1,1,0,,,,,casa o chalet,56
173,119,4,3,,,3,0,2440,1060000,6127,0,True,,,,0,0,1,1,0,1,1,0,1,0,0,,1,1,0,,,,,piso,53
160,130,4,2,,,6,0,1897,600000,3750,1,False,,0,1,0,1,1,1,0,1,1,0,0,1,0,,1,1,0,1,0,0,1,piso,50
113,,2,2,,,3,0,1574,459000,4062,0,False,,0,1,0,1,1,1,0,1,0,1,1,1,1,,1,1,0,0,0,1,1,piso,51
65,,1,1,,,5,0,1382,375000,5769,0,False,2000,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,0,15000,0,0,1,1,atico,51
120,110,3,2,,,1,0,1428,395000,3292,0,False,1973,1,0,0,1,1,1,0,1,1,0,0,1,1,,1,1,0,,,,,piso,54
75,67,3,1,,,1,0,1038,240000,3200,1,False,,,,1,1,1,1,0,0,1,0,0,0,0,,0,,,0,1,0,0,piso,53
505,,6,5,4,366,,0,2512,995000,1970,0,False,1995,,,1,1,,,0,1,1,0,1,0,0,,1,1,0,0,1,0,1,chalet adosado,53
220,,6,3,3,216,,0,2352,810000,3682,0,False,,,,0,1,,,1,0,0,0,1,0,0,,1,1,0,,,,,chalet adosado,56
177,,3,3,,,3,0,2126,700000,3955,0,False,,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,0,0,1,piso,53
260,,5,4,,,3,0,2514,950000,3654,0,False,1979,1,0,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,,,,,piso,50
211,,5,3,2,150,,0,1485,420000,1991,0,False,1955,0,1,1,1,,,0,0,1,0,1,0,0,,1,1,0,1,0,1,0,casa o chalet,55
260,,6,4,,,8,0,-65933,2300000,8846,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,0,,1,1,0,0,0,1,1,atico,56
499,,4,5,3,222,,0,773,1325000,2655,0,False,1965,0,1,1,1,,,1,1,1,1,0,0,0,,0,,,1,0,1,0,chalet pareado,49
150,,4,2,,,bajo,1,1425,394000,2627,0,False,,0,1,1,1,1,1,0,0,0,0,1,0,0,,0,,,,,,,piso,55
251,,6,5,3,70,,0,1900,1200000,4781,0,False,,,,1,1,,,1,0,1,0,0,0,0,,1,1,0,,,,,chalet adosado,56
69,,2,1,,,3,0,1009,230000,3333,0,False,1969,0,1,1,1,1,1,0,0,1,0,0,0,0,,0,,,1,1,0,0,piso,54
145,,2,3,,,,,2040,662000,4566,0,True,,,,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,atico,49
71,,3,1,,,1,0,994,225000,3169,0,False,1965,0,1,1,1,1,1,0,0,0,0,0,0,0,,0,,,0,1,1,0,piso,54
113,,2,2,,,2,0,1508,430000,3805,0,False,2005,0,1,1,1,1,1,0,1,1,0,1,0,0,,1,1,0,0,1,1,0,piso,51
58,,2,1,,,3,0,948,210000,3621,0,False,1965,0,1,1,1,1,1,0,0,1,0,1,0,0,,0,,,0,0,1,0,piso,54
74,67,3,1,,,bajo,1,1122,270000,3649,0,False,1974,0,1,0,0,1,1,0,0,1,0,0,0,1,,0,,,1,0,0,0,piso,50
110,100,3,2,,,2,0,1496,425000,3864,0,False,,0,1,1,1,1,1,0,1,0,0,0,1,1,,1,1,0,1,0,0,0,piso,53
167,,5,3,,,4,0,2288,776180,4648,0,False,,0,1,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,,,,,piso,52
56,,2,1,,,1,0,851,180000,3214,0,False,1962,,,0,0,1,1,0,0,1,0,0,0,0,,0,,,0,0,0,1,piso,54
108,,3,2,,,1,0,1621,480000,4444,0,False,,0,1,0,1,1,1,0,1,0,0,0,1,1,,1,1,0,0,0,0,1,piso,51
87,,2,2,,,1,0,1587,465000,5345,0,False,2006,0,1,1,0,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,piso,52
304,,5,4,3,400,,0,2417,850000,2796,0,False,,0,1,0,1,,,1,1,1,1,1,1,0,,1,1,0,0,0,1,0,chalet pareado,53
382,,5,4,2,1,,0,-221,1395000,3652,0,False,1991,0,1,1,0,,,1,1,0,0,0,0,0,,1,1,0,0,0,1,0,casa o chalet,49
54,,1,1,,,1,0,851,180000,3333,0,False,,0,1,1,0,1,1,0,0,0,1,0,1,0,,0,,,0,0,1,0,piso,54
82,,2,2,,,,,1287,335000,4085,0,False,,,,1,0,,,0,0,0,0,1,0,0,,0,,,,,,,chalet adosado,55
802,,7,5,,702,,,-59721,2260000,2818,0,False,2001,0,1,1,1,,,1,1,1,0,0,0,0,,0,,,,,,,casa o chalet,56
879,,7,7,3,1,,0,-188041,2800000,3185,0,False,2003,0,1,1,1,,,1,1,1,0,0,0,0,,0,,,,,,,casa o chalet,49
180,,3,2,,,7,0,2192,730000,4056,0,False,1980,1,0,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,0,1,1,piso,53
463,,5,5,3,551,,0,-4547,1580000,3413,0,False,2007,0,1,1,1,,,1,1,0,0,0,0,0,,1,1,0,,,,,chalet pareado,49
242,,5,3,4,254,,0,2165,1150000,4752,0,False,1992,0,1,1,0,,,1,1,1,0,1,0,0,,0,,,,,,,chalet adosado,56
360,,6,4,,,1,0,2445,870000,2417,0,False,1976,1,0,0,0,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,atico,49
487,,6,5,3,1,,0,-303,1400000,2875,0,False,1991,0,1,1,1,,,1,1,1,0,1,0,0,,1,1,0,,,,,chalet pareado,49
702,,7,7,,651,,,-36205,2075000,2956,0,False,1997,,,1,1,,,1,1,1,0,1,0,0,,1,1,0,0,0,1,0,casa o chalet,56
115,,3,2,,,5,0,1610,475000,4130,1,False,,0,1,0,1,1,1,0,1,1,0,0,0,1,,1,1,0,,,,,piso,50
220,,5,3,,,2,0,2330,798000,3627,0,False,,1,0,1,1,1,1,0,1,1,0,0,0,1,,1,1,0,,,,,piso,50
146,,3,2,,,8,0,1667,500000,3425,0,False,1980,1,0,1,1,1,1,0,1,1,0,0,0,1,,1,1,0,,,,,piso,50
141,,3,2,,,8,0,1650,492500,3493,0,False,1980,1,0,1,1,1,1,0,1,1,1,0,0,1,,1,1,0,0,1,0,0,piso,50
50,,2,1,,,1,0,795,164000,3280,1,False,,0,1,0,0,1,1,0,0,0,0,0,0,0,,0,,,0,0,0,1,piso,54
121,,2,2,,,3,0,1587,465000,3843,0,False,,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,,,,,piso,51
168,128,3,2,,,3,0,1508,430000,2560,0,False,1965,1,0,1,1,0,1,0,1,1,1,0,0,1,,0,,,0,1,1,1,atico,53
77,,2,1,,,bajo,1,1174,290000,3766,0,False,1997,0,1,1,1,1,1,0,1,0,0,1,1,1,,1,1,0,,,,,piso,48
47,,2,1,,,1,0,907,197000,4191,0,False,,0,1,0,0,1,1,0,0,0,0,0,1,0,,0,,,0,1,0,0,piso,54
50,,2,1,,,1,0,1072,252000,5040,0,False,,0,1,1,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,piso,54
66,,2,1,,,bajo,1,791,163000,2470,0,False,1970,0,1,0,0,1,1,0,0,0,0,1,1,0,,0,,,1,0,0,1,piso,54
127,,3,2,,,4,0,1462,410000,3228,0,False,1984,0,1,1,1,1,1,0,0,0,0,1,0,1,,1,1,0,0,0,1,1,piso,50
61,,2,1,,,4,0,833,175000,2869,1,False,1961,0,1,0,0,1,1,0,0,1,0,1,0,0,,0,,,1,0,0,1,piso,54
245,177,4,3,,,2,0,2168,719000,2935,1,False,1974,1,0,0,1,1,1,0,1,1,0,1,0,1,,1,1,0,0,0,1,0,piso,49
63,61,3,1,,,3,0,976,219000,3476,0,False,,0,1,0,1,1,1,0,0,1,0,1,0,0,,0,,,,,,,piso,54
124,80,3,2,,,6,0,1576,460000,3710,0,False,,0,1,1,1,1,1,0,1,1,0,0,0,1,,1,1,0,1,0,1,0,piso,53
87,,2,2,,,bajo,1,1083,256000,2943,0,True,,,,0,0,1,1,0,0,0,0,1,0,0,,1,1,0,,,,,piso,55
234,,5,6,4,,,0,2517,975000,4167,0,True,,0,1,1,0,,,1,0,1,0,1,0,0,,1,1,0,,,,,chalet pareado,53
122,,3,2,,,4,0,1382,375000,3074,1,False,,,,0,1,1,1,0,0,0,1,0,0,0,,0,,,,,,,piso,50
140,,3,2,,,2,0,2203,735000,5250,0,False,2019,1,0,1,1,1,1,0,1,1,0,1,1,1,,1,1,0,1,0,1,0,piso,53
121,100,3,2,,,4,0,1894,599000,4950,0,False,2004,0,1,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,1,0,0,1,piso,52
402,,4,5,2,931,,0,-4547,1580000,3930,1,False,,,,0,0,,,0,1,0,0,0,0,0,,1,1,0,1,1,1,1,casa o chalet,56
58,,2,1,,,bajo,1,686,135000,2328,0,False,1967,0,1,0,0,1,1,0,0,0,0,1,0,0,,0,,,0,1,0,0,piso,53
93,,2,2,,,2,0,1428,395000,4247,0,False,,,,1,1,1,1,0,1,0,1,1,0,1,,1,1,0,0,0,0,1,piso,51
75,60,3,1,,,2,0,985,222000,2960,0,False,1978,0,1,0,0,1,1,0,0,0,0,1,0,0,,0,,,0,1,0,1,piso,47
75,,2,1,,,2,0,1287,335000,4467,0,False,2010,0,1,1,1,1,1,0,0,1,0,1,1,0,,1,1,0,0,1,1,0,piso,52
125,120,3,2,,,6,0,1735,530000,4240,0,False,2005,0,1,0,1,1,0,0,1,1,0,0,1,0,,1,1,0,0,0,0,1,piso,51
245,,5,3,,,2,0,2234,750000,3061,0,False,,1,0,0,1,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,piso,49
265,,4,3,,,1,0,2417,850000,3208,0,False,,1,0,1,1,1,1,0,1,0,0,0,1,0,,1,1,0,0,1,0,0,piso,53
430,415,5,5,4,250,,0,2457,1050000,2442,0,False,2006,,,1,1,,,1,1,1,0,1,0,0,,1,1,0,0,0,0,1,chalet pareado,53
150,118,3,2,,,3,0,2103,690000,4600,0,False,,,,1,1,1,1,0,1,0,0,1,0,1,,1,1,0,0,1,0,1,piso,48
60,,1,1,,,1,0,1038,240000,4000,0,False,1986,1,0,1,1,1,1,0,0,0,0,0,0,0,,1,1,0,,,,,piso,50
110,82,2,2,,,6,0,1781,550000,5000,0,False,,,,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,,,,,atico,51
95,80,3,2,,,3,0,1587,465000,4895,0,False,,0,1,1,1,1,1,0,1,0,0,0,1,1,,1,1,0,0,1,0,1,piso,48
113,,3,2,,,6,0,1296,339000,3000,0,False,,1,0,1,0,1,1,0,0,1,0,0,1,0,,0,,,0,0,0,1,piso,50
360,,3,4,,,4,0,1059,1300000,3611,0,False,,1,0,1,1,1,1,0,1,1,0,1,0,1,,1,1,0,0,0,1,1,piso,49
72,69,3,1,,,4,0,833,175000,2431,0,False,1965,0,1,1,1,0,1,0,0,1,0,0,0,0,,0,,,0,1,0,0,piso,53
70,,3,1,,,2,0,1009,230000,3286,0,False,1970,0,1,0,1,1,1,0,0,1,0,0,1,0,,0,,,0,0,1,0,piso,53
151,,4,2,,,5,0,1644,489999,3245,0,False,1981,1,0,0,1,1,1,0,0,0,0,1,0,1,,1,1,0,1,0,1,1,piso,50
