sq_mt_built,n_bathrooms,n_rooms,rent_price,n_bathrooms,sq_mt_built,buy_price_by_area,has_garden,has_pool,neighborhood,has_pool,buy_price
60.0,1.0,4,423,1.0,60.0,1250,0,0,135,0,75000
50.0,1.0,2,638,1.0,50.0,2460,0,0,134,0,123000
50.0,1.0,1,736,1.0,50.0,2960,0,1,134,1,148000
50.0,1.0,2,705,1.0,50.0,2800,0,0,134,0,140000
94.0,1.0,4,884,1.0,94.0,2021,0,0,132,0,190000
80.0,1.0,3,744,1.0,80.0,1875,0,0,132,0,150000
65.0,1.0,2,583,1.0,65.0,1692,0,0,133,0,110000
105.0,2.0,3,884,2.0,105.0,1810,0,0,134,0,190000
100.0,1.0,3,713,1.0,100.0,1420,0,0,132,0,142000
64.0,1.0,3,517,1.0,64.0,1484,0,0,134,0,95000
85.0,2.0,2,1006,2.0,85.0,2694,0,1,133,1,229000
72.0,1.0,3,705,1.0,72.0,1944,0,0,134,0,140000
92.0,1.0,3,621,1.0,92.0,1293,0,0,134,0,119000
106.0,1.0,3,725,1.0,106.0,1368,0,0,134,0,145000
67.0,1.0,2,604,1.0,67.0,1716,0,0,132,0,115000
60.0,1.0,2,744,1.0,60.0,2500,0,1,134,1,150000
71.0,1.0,2,923,1.0,71.0,2845,0,0,133,0,202000
48.0,1.0,1,721,1.0,48.0,3000,0,0,133,0,144000
60.0,1.0,2,625,1.0,60.0,2000,0,0,134,0,120000
60.0,1.0,3,561,1.0,60.0,1750,0,0,135,0,105000
61.0,1.0,3,574,1.0,61.0,1770,0,0,132,0,108000
115.0,1.0,3,732,1.0,115.0,1278,0,0,134,0,147000
55.0,1.0,2,517,1.0,55.0,1727,0,0,134,0,95000
65.0,1.0,3,537,1.0,65.0,1531,0,0,133,0,99500
54.0,1.0,3,503,1.0,54.0,1703,0,0,133,0,91958
80.0,1.0,3,539,1.0,80.0,1250,0,0,134,0,100000
81.0,1.0,3,704,1.0,81.0,1722,0,0,133,0,139500
108.0,2.0,4,766,2.0,108.0,1444,0,0,132,0,156000
133.0,2.0,4,1148,2.0,133.0,2105,0,1,133,1,280000
90.0,2.0,3,702,2.0,90.0,1544,0,0,135,0,139000
63.0,1.0,2,548,1.0,63.0,1619,0,0,135,0,102000
95.0,1.0,2,760,1.0,95.0,1626,0,0,134,0,154500
76.0,1.0,2,581,1.0,76.0,1441,0,0,135,0,109492
115.0,1.0,3,736,1.0,115.0,1287,0,0,134,0,148000
70.0,1.0,3,517,1.0,70.0,1357,0,0,135,0,95000
71.0,1.0,3,539,1.0,71.0,1408,0,0,135,0,100000
70.0,1.0,3,526,1.0,70.0,1386,0,0,135,0,97000
100.0,2.0,3,847,2.0,100.0,1790,0,0,133,0,179000
63.0,1.0,3,621,1.0,63.0,1889,0,0,135,0,119000
60.0,1.0,2,517,1.0,60.0,1583,0,0,134,0,95000
105.0,2.0,3,1094,2.0,105.0,2476,0,0,132,0,260000
93.0,2.0,2,948,2.0,93.0,2258,0,0,134,0,210000
80.0,2.0,2,1067,2.0,80.0,3125,0,1,131,1,250000
54.0,1.0,2,736,1.0,54.0,2741,0,0,132,0,148000
64.0,1.0,2,535,1.0,64.0,1547,0,0,134,0,99000
68.0,1.0,3,485,1.0,68.0,1294,0,0,135,0,88000
75.0,1.0,3,625,1.0,75.0,1600,0,0,134,0,120000
100.0,2.0,3,1200,2.0,100.0,3000,0,1,133,1,299995
62.0,2.0,2,736,2.0,62.0,2387,0,0,134,0,148000
78.0,1.0,3,654,1.0,78.0,1628,0,0,134,0,127000
83.0,1.0,3,762,1.0,83.0,1867,0,0,134,0,155000
68.0,1.0,3,526,1.0,68.0,1426,0,0,131,0,97000
76.0,1.0,3,574,1.0,76.0,1421,0,0,132,0,108000
66.0,1.0,2,517,1.0,66.0,1439,0,0,135,0,95000
65.0,1.0,3,583,1.0,65.0,1692,0,0,134,0,110000
65.0,1.0,2,646,1.0,65.0,1923,0,0,132,0,125000
70.0,2.0,2,904,2.0,70.0,2800,0,0,133,0,196000
49.0,1.0,2,625,1.0,49.0,2449,0,0,134,0,120000
100.0,2.0,3,948,2.0,100.0,2100,0,0,133,0,210000
90.0,2.0,4,1009,2.0,90.0,2556,0,0,133,0,230000
65.0,1.0,3,573,1.0,65.0,1655,0,0,134,0,107583
68.0,1.0,2,625,1.0,68.0,1765,0,0,135,0,120000
90.0,1.0,3,705,1.0,90.0,1556,0,0,134,0,140000
55.0,1.0,2,686,1.0,55.0,2455,0,0,132,0,135000
70.0,1.0,2,650,1.0,70.0,1800,0,0,134,0,126000
123.0,2.0,4,979,2.0,123.0,1789,0,0,134,0,220000
74.0,2.0,2,910,2.0,74.0,2676,0,1,133,1,198000
64.0,1.0,2,744,1.0,64.0,2344,0,0,132,0,150000
113.0,2.0,3,1346,2.0,113.0,3185,0,1,133,1,359900
89.0,2.0,3,830,2.0,89.0,1955,0,0,134,0,174000
109.0,1.0,3,868,1.0,109.0,1697,0,0,134,0,185000
120.0,1.0,3,851,1.0,120.0,1500,0,0,134,0,180000
101.0,2.0,2,1052,2.0,101.0,2426,0,1,134,1,245000
75.0,1.0,2,728,1.0,75.0,1947,0,0,134,0,146000
52.0,1.0,2,471,1.0,52.0,1635,0,0,133,0,85000
75.0,1.0,3,705,1.0,75.0,1865,0,0,133,0,139900
75.0,1.0,3,596,1.0,75.0,1507,0,0,132,0,113000
30.0,1.0,1,408,1.0,30.0,2400,0,0,134,0,72000
54.0,1.0,3,503,1.0,54.0,1703,0,0,133,0,91957
65.0,1.0,3,583,1.0,65.0,1691,0,0,134,0,109900
65.0,1.0,2,561,1.0,65.0,1615,0,0,134,0,105000
60.0,1.0,2,398,1.0,60.0,1167,0,0,135,0,70000
69.0,1.0,2,674,1.0,69.0,1913,0,0,134,0,132000
65.0,1.0,3,625,1.0,65.0,1846,0,0,135,0,120000
90.0,1.0,3,777,1.0,90.0,1767,0,0,134,0,159000
100.0,2.0,3,1009,2.0,100.0,2300,0,0,134,0,230000
62.0,1.0,2,508,1.0,62.0,1500,0,0,135,0,93000
83.0,2.0,3,539,2.0,83.0,1204,0,0,135,0,99900
81.0,1.0,3,609,1.0,81.0,1433,0,0,131,0,116100
65.0,1.0,3,625,1.0,65.0,1846,0,0,135,0,120000
60.0,1.0,2,698,1.0,60.0,2300,0,0,134,0,138000
83.0,1.0,3,611,1.0,83.0,1406,0,0,133,0,116675
76.0,1.0,2,581,1.0,76.0,1441,0,0,135,0,109491
95.0,1.0,4,698,1.0,95.0,1453,0,0,133,0,138000
80.0,2.0,2,1067,2.0,80.0,3125,0,0,131,0,250000
88.0,2.0,2,1210,2.0,88.0,3455,0,1,134,1,304000
67.0,1.0,3,744,1.0,67.0,2239,0,0,134,0,150000
90.0,1.0,3,942,1.0,90.0,2311,0,0,132,0,208000
75.0,1.0,3,604,1.0,75.0,1532,0,0,134,0,114900
89.0,1.0,3,702,1.0,89.0,1562,0,0,133,0,139000
66.0,1.0,2,611,1.0,66.0,1767,0,0,132,0,116600
94.0,1.0,3,939,1.0,94.0,2202,0,0,134,0,207000
85.0,2.0,2,851,2.0,85.0,2118,0,1,131,1,180000
68.0,1.0,2,939,1.0,68.0,3044,0,1,131,1,207000
105.0,2.0,3,858,2.0,105.0,1736,0,0,133,0,182260
85.0,1.0,3,777,1.0,85.0,1871,0,0,133,0,159000
88.0,1.0,3,609,1.0,88.0,1318,0,0,134,0,116000
160.0,1.0,2,1094,1.0,160.0,1625,0,1,134,1,260000
60.0,1.0,2,535,1.0,60.0,1650,0,0,134,0,99000
90.0,2.0,3,823,2.0,90.0,1911,0,0,134,0,172000
88.0,1.0,3,675,1.0,88.0,1503,0,0,134,0,132260
53.0,1.0,1,721,1.0,53.0,2717,0,0,133,0,144000
89.0,2.0,3,1024,2.0,89.0,2640,0,1,131,1,235000
119.0,2.0,3,1119,2.0,119.0,2261,0,1,131,1,269000
65.0,1.0,3,526,1.0,65.0,1492,0,0,134,0,97000
120.0,2.0,4,827,2.0,120.0,1442,0,0,135,0,173000
85.0,1.0,3,706,1.0,85.0,1649,0,0,131,0,140200
110.0,2.0,2,994,2.0,110.0,2045,0,1,131,1,225000
116.0,2.0,3,1187,2.0,116.0,2543,0,1,133,1,295000
80.0,1.0,3,686,1.0,80.0,1688,0,0,134,0,135000
115.0,2.0,3,1135,2.0,115.0,2391,0,1,131,1,275000
114.0,2.0,4,1086,2.0,114.0,2254,0,1,134,1,257000
95.0,1.0,4,833,1.0,95.0,1842,0,0,132,0,175000
110.0,2.0,3,1135,2.0,110.0,2500,0,1,131,1,274999
70.0,1.0,2,731,1.0,70.0,2096,0,0,134,0,146750
86.0,2.0,2,973,2.0,86.0,2535,0,1,131,1,218000
100.0,2.0,3,1161,2.0,100.0,2850,0,1,133,1,285000
124.0,2.0,3,1094,2.0,124.0,2097,0,1,134,1,260000
60.0,1.0,3,470,1.0,60.0,1415,0,0,134,0,84900
62.0,1.0,3,574,1.0,62.0,1742,0,0,135,0,108000
118.0,2.0,3,991,2.0,118.0,1898,0,0,133,0,224000
92.0,2.0,2,760,2.0,92.0,1679,0,0,134,0,154500
78.0,1.0,3,609,1.0,78.0,1488,0,0,134,0,116050
70.0,1.0,3,666,1.0,70.0,1857,0,0,133,0,129990
77.0,1.0,3,634,1.0,77.0,1584,0,0,134,0,122000
89.0,2.0,2,724,2.0,89.0,1627,0,0,133,0,144801
92.0,1.0,3,732,1.0,92.0,1598,0,0,133,0,147000
85.0,2.0,0,437,2.0,85.0,918,0,0,134,0,78000
66.0,1.0,3,485,1.0,66.0,1333,0,0,135,0,88000
80.0,1.0,3,535,1.0,80.0,1238,0,0,134,0,99000
98.0,2.0,3,976,2.0,98.0,2235,0,0,131,0,219000
64.0,1.0,2,744,1.0,64.0,2344,0,0,134,0,149999
98.0,2.0,3,976,2.0,98.0,2235,0,0,131,0,219000
54.0,1.0,2,524,1.0,54.0,1789,0,0,134,0,96600
62.0,1.0,2,588,1.0,62.0,1792,0,0,132,0,111113
103.0,1.0,3,777,1.0,103.0,1544,0,0,134,0,159000
95.0,2.0,2,760,2.0,95.0,1626,0,0,134,0,154500
78.0,1.0,2,731,1.0,78.0,1882,0,0,132,0,146800
72.0,1.0,2,702,1.0,72.0,1931,0,0,132,0,139000
60.0,1.0,3,378,1.0,60.0,1100,0,0,135,0,66000
60.0,1.0,2,398,1.0,60.0,1167,0,0,135,0,70000
59.0,2.0,2,535,2.0,59.0,1678,0,0,134,0,99000
90.0,1.0,3,884,1.0,90.0,2111,0,0,134,0,190000
61.0,1.0,2,508,1.0,61.0,1525,0,0,134,0,93000
73.0,1.0,3,446,1.0,73.0,1095,0,0,135,0,79900
97.0,1.0,4,740,1.0,97.0,1536,0,0,132,0,149000
76.0,1.0,3,705,1.0,76.0,1842,0,0,131,0,140000
108.0,1.0,3,720,1.0,108.0,1332,0,0,134,0,143900
187.0,2.0,3,1187,2.0,187.0,1578,0,1,131,1,295000
62.0,1.0,2,570,1.0,62.0,1726,0,0,134,0,107000
25.0,1.0,0,686,1.0,25.0,5400,0,0,133,0,135000
89.0,2.0,2,1067,2.0,89.0,2809,0,1,131,1,250000
68.0,1.0,2,795,1.0,68.0,2412,0,0,133,0,164000
65.0,1.0,3,574,1.0,65.0,1662,0,0,135,0,108000
114.0,2.0,4,1086,2.0,114.0,2254,0,0,134,0,257000
70.0,1.0,3,621,1.0,70.0,1700,0,0,132,0,119000
55.0,1.0,2,539,1.0,55.0,1816,0,0,131,0,99900
90.0,1.0,2,964,1.0,90.0,2389,0,1,131,1,215000
67.0,1.0,3,535,1.0,67.0,1478,0,0,134,0,99000
110.0,2.0,2,994,2.0,110.0,2045,0,1,131,1,225000
65.0,1.0,3,471,1.0,65.0,1308,0,0,132,0,85000
57.0,1.0,3,579,1.0,57.0,1912,0,0,135,0,109000
125.0,2.0,3,948,2.0,125.0,1680,0,0,133,0,210000
80.0,2.0,3,666,2.0,80.0,1625,0,0,135,0,130000
110.0,1.0,4,913,1.0,110.0,1809,0,1,134,1,199000
125.0,3.0,3,1135,3.0,125.0,2200,0,1,131,1,275000
93.0,1.0,3,646,1.0,93.0,1344,0,0,133,0,125000
78.0,1.0,2,912,1.0,78.0,2545,0,1,131,1,198500
147.0,2.0,4,1323,2.0,147.0,2381,0,1,131,1,350000
52.0,1.0,2,539,1.0,52.0,1921,0,0,133,0,99900
100.0,2.0,3,695,2.0,100.0,1373,0,0,134,0,137260
102.0,2.0,3,1052,2.0,102.0,2402,0,0,132,0,245000
69.0,1.0,2,621,1.0,69.0,1725,0,0,134,0,119000
104.0,2.0,3,1213,2.0,104.0,2933,0,1,134,1,305000
80.0,1.0,3,571,1.0,80.0,1341,0,0,134,0,107260
65.0,1.0,3,535,1.0,65.0,1523,0,0,134,0,99000
62.0,1.0,2,508,1.0,62.0,1500,0,0,135,0,93000
69.0,1.0,3,526,1.0,69.0,1406,0,0,131,0,97000
65.0,1.0,3,517,1.0,65.0,1462,0,0,135,0,95000
80.0,1.0,3,658,1.0,80.0,1600,0,0,133,0,128000
160.0,2.0,4,1553,2.0,160.0,2812,0,0,131,0,450000
83.0,1.0,3,732,1.0,83.0,1771,0,0,132,0,147000
75.0,1.0,2,658,1.0,75.0,1707,0,0,134,0,128000
110.0,1.0,4,913,1.0,110.0,1809,0,0,134,0,199000
75.0,1.0,3,646,1.0,75.0,1667,0,0,133,0,125000
60.0,1.0,3,583,1.0,60.0,1833,0,0,135,0,110000
75.0,1.0,2,646,1.0,75.0,1667,0,0,133,0,125000
78.0,1.0,3,576,1.0,78.0,1388,0,0,134,0,108300
106.0,2.0,3,1065,2.0,106.0,2354,0,1,131,1,249500
65.0,1.0,3,642,1.0,65.0,1908,0,0,131,0,124000
70.0,1.0,2,923,1.0,70.0,2886,0,0,133,0,202000
95.0,2.0,3,795,2.0,95.0,1726,0,0,135,0,164000
90.0,2.0,3,847,2.0,90.0,1989,0,0,134,0,179000
79.0,1.0,3,686,1.0,79.0,1709,0,0,134,0,135000
54.0,1.0,1,621,1.0,54.0,2204,0,0,133,0,119000
78.0,1.0,2,574,1.0,78.0,1383,0,0,133,0,107900
109.0,1.0,3,702,1.0,109.0,1275,0,0,134,0,139000
100.0,1.0,3,864,1.0,100.0,1840,0,0,133,0,184000
125.0,2.0,4,833,2.0,125.0,1400,0,0,132,0,175000
50.0,1.0,2,535,1.0,50.0,1980,0,0,131,0,99000
70.0,1.0,3,535,1.0,70.0,1414,0,0,134,0,99000
56.0,1.0,3,437,1.0,56.0,1393,0,0,135,0,78000
60.0,1.0,2,389,1.0,60.0,1138,0,0,135,0,68260
98.0,2.0,2,1086,2.0,98.0,2622,0,1,133,1,257000
104.0,2.0,3,762,2.0,104.0,1490,0,0,131,0,155000
125.0,2.0,3,948,2.0,125.0,1680,0,0,133,0,210000
114.0,2.0,3,833,2.0,114.0,1535,0,0,133,0,175000
90.0,1.0,4,798,1.0,90.0,1833,0,0,132,0,165000
124.0,2.0,3,1052,2.0,124.0,1976,0,0,131,0,245000
75.0,1.0,3,690,1.0,75.0,1813,0,0,133,0,136000
70.0,1.0,3,579,1.0,70.0,1557,0,0,134,0,109000
162.0,2.0,4,1311,2.0,162.0,2130,0,1,131,1,345000
108.0,2.0,3,901,2.0,108.0,1806,0,0,133,0,195000
78.0,1.0,3,669,1.0,78.0,1676,0,0,132,0,130700
60.0,1.0,1,638,1.0,60.0,2050,0,0,132,0,123000
63.0,1.0,1,570,1.0,63.0,1697,0,0,134,0,106900
75.0,1.0,3,705,1.0,75.0,1867,0,0,132,0,140000
47.0,1.0,1,702,1.0,47.0,2957,0,1,134,1,139000
67.0,1.0,1,557,1.0,67.0,1552,0,0,132,0,104000
80.0,1.0,4,798,1.0,80.0,2062,0,0,134,0,165000
100.0,1.0,3,844,1.0,100.0,1780,0,0,132,0,178000
49.0,1.0,2,725,1.0,49.0,2959,0,0,133,0,145000
183.0,2.0,3,1187,2.0,183.0,1612,0,1,131,1,295000
85.0,2.0,2,868,2.0,85.0,2176,0,1,131,1,185000
106.0,2.0,3,1052,2.0,106.0,2311,0,1,131,1,245000
70.0,1.0,3,574,1.0,70.0,1543,0,0,135,0,108000
134.0,2.0,4,1182,2.0,134.0,2186,0,1,134,1,292900
52.0,1.0,1,642,1.0,52.0,2385,0,0,134,0,124000
93.0,2.0,2,1260,2.0,93.0,3484,0,0,134,0,324000
85.0,1.0,1,1038,1.0,85.0,2824,0,0,134,0,240000
72.0,2.0,2,816,2.0,72.0,2361,0,0,134,0,170000
99.0,2.0,3,1006,2.0,99.0,2313,0,1,133,1,229000
112.0,2.0,3,1197,2.0,112.0,2670,0,1,131,1,299000
144.0,2.0,4,1116,2.0,144.0,1861,0,1,131,1,268000
76.0,2.0,3,911,2.0,76.0,2609,0,1,132,1,198307
77.0,2.0,3,914,2.0,77.0,2588,0,1,132,1,199306
103.0,2.0,3,1024,2.0,103.0,2284,0,1,131,1,235293
105.0,2.0,2,1017,2.0,105.0,2216,0,1,131,1,232695
105.0,2.0,3,1026,2.0,105.0,2246,0,1,131,1,235815
106.0,2.0,3,1068,2.0,106.0,2362,0,1,131,1,250356
105.0,2.0,3,1024,2.0,105.0,2241,0,1,131,1,235305
105.0,2.0,3,1024,2.0,105.0,2238,0,1,131,1,234990
103.0,2.0,3,1026,2.0,103.0,2289,0,1,131,1,235815
103.0,2.0,3,1027,2.0,103.0,2293,0,1,131,1,236227
105.0,2.0,3,1024,2.0,105.0,2238,0,1,131,1,234990
103.0,2.0,3,1024,2.0,103.0,2284,0,1,131,1,235293
114.0,2.0,3,1076,2.0,114.0,2222,0,1,131,1,253291
103.0,2.0,3,1024,2.0,103.0,2283,0,1,131,1,235172
106.0,2.0,3,1075,2.0,106.0,2386,0,1,131,1,252891
105.0,2.0,3,1027,2.0,105.0,2249,0,1,131,1,236154
103.0,2.0,3,1027,2.0,103.0,2293,0,1,131,1,236227
98.0,2.0,2,1004,2.0,98.0,2329,0,1,131,1,228208
105.0,2.0,3,1025,2.0,105.0,2242,0,1,131,1,235402
111.0,2.0,3,1164,2.0,111.0,2576,0,0,134,0,285900
88.0,2.0,3,1124,2.0,88.0,3077,0,0,134,0,270800
91.0,2.0,3,1125,2.0,91.0,2980,0,0,134,0,271200
98.0,2.0,3,1105,2.0,98.0,2694,0,0,134,0,264000
98.0,2.0,3,1088,2.0,98.0,2630,0,0,134,0,257700
98.0,2.0,3,1062,2.0,98.0,2534,0,0,134,0,248300
113.0,2.0,4,1175,2.0,113.0,2570,0,0,134,0,290400
115.0,2.0,4,1180,2.0,115.0,2541,0,0,134,0,292200
95.0,2.0,3,1097,2.0,95.0,2748,0,0,134,0,261100
98.0,2.0,3,1090,2.0,98.0,2636,0,0,134,0,258300
60.0,1.0,2,666,1.0,60.0,2167,0,0,135,0,130000
130.0,1.0,2,964,1.0,130.0,1654,0,0,134,0,215000
70.0,1.0,3,662,1.0,70.0,1843,0,0,133,0,129000
76.0,2.0,3,906,2.0,76.0,2586,0,1,132,1,196541
70.0,1.0,3,666,1.0,70.0,1857,0,0,134,0,130000
63.0,1.0,3,398,1.0,63.0,1110,0,0,135,0,69900
51.0,1.0,3,604,1.0,51.0,2255,0,0,134,0,115000
90.0,1.0,2,702,1.0,90.0,1544,0,0,134,0,139000
55.0,1.0,2,579,1.0,55.0,1982,0,0,133,0,109000
73.0,1.0,3,604,1.0,73.0,1575,0,0,132,0,115000
58.0,1.0,2,576,1.0,58.0,1867,0,0,134,0,108300
82.0,1.0,3,791,1.0,82.0,1988,0,0,132,0,163000
95.0,1.0,3,840,1.0,95.0,1863,0,0,134,0,177000
97.0,1.0,4,780,1.0,97.0,1649,0,0,133,0,160000
65.0,1.0,2,650,1.0,65.0,1938,0,0,133,0,126000
56.0,1.0,3,517,1.0,56.0,1696,0,0,131,0,95000
122.0,2.0,3,933,2.0,122.0,1680,0,0,131,0,205000
50.0,1.0,2,561,1.0,50.0,2100,0,0,133,0,105000
109.0,2.0,4,740,2.0,109.0,1367,0,0,133,0,149000
85.0,2.0,4,762,2.0,85.0,1824,0,0,133,0,155000
122.0,2.0,3,1148,2.0,122.0,2295,0,1,133,1,280000
56.0,1.0,3,489,1.0,56.0,1589,0,0,131,0,89000
56.0,1.0,2,649,1.0,56.0,2248,0,0,134,0,125900
56.0,1.0,2,442,1.0,56.0,1411,0,0,133,0,79000
110.0,2.0,3,1038,2.0,110.0,2182,0,1,131,1,240000
100.0,2.0,3,933,2.0,100.0,2050,0,1,131,1,205000
68.0,1.0,2,557,1.0,68.0,1529,0,0,133,0,104000
92.0,1.0,3,690,1.0,92.0,1478,0,0,134,0,136000
56.0,1.0,3,539,1.0,56.0,1786,0,0,131,0,100000
60.0,1.0,2,686,1.0,60.0,2250,0,0,134,0,135000
64.0,1.0,2,592,1.0,64.0,1750,0,0,133,0,112000
89.0,2.0,2,816,2.0,89.0,1910,0,1,132,1,170000
91.0,2.0,2,827,2.0,91.0,1901,0,1,132,1,173000
72.0,1.0,3,510,1.0,72.0,1299,0,0,133,0,93556
90.0,2.0,3,1024,2.0,90.0,2611,0,1,131,1,234990
67.0,1.0,2,736,1.0,67.0,2209,0,1,134,1,148000
79.0,1.0,4,666,1.0,79.0,1644,0,0,132,0,129900
89.0,1.0,3,798,1.0,89.0,1854,0,0,132,0,165000
72.0,1.0,2,686,1.0,72.0,1875,0,0,134,0,135000
93.0,2.0,3,732,2.0,93.0,1581,0,0,134,0,147000
75.0,1.0,3,666,1.0,75.0,1733,0,0,133,0,130000
72.0,1.0,3,510,1.0,72.0,1299,0,0,133,0,93556
56.0,1.0,3,539,1.0,56.0,1786,0,0,131,0,100000
55.0,1.0,2,456,1.0,55.0,1491,0,0,134,0,82000
108.0,1.0,3,751,1.0,108.0,1407,0,0,134,0,152000
70.0,1.0,2,621,1.0,70.0,1700,0,0,134,0,119000
59.0,1.0,2,583,1.0,59.0,1864,0,0,133,0,110000
100.0,2.0,3,868,2.0,100.0,1850,0,0,132,0,185000
124.0,2.0,3,1368,2.0,124.0,2976,0,1,134,1,369000
81.0,1.0,3,833,1.0,81.0,2160,0,0,132,0,175000
122.0,2.0,4,777,2.0,122.0,1303,0,0,135,0,159000
102.0,2.0,3,948,2.0,102.0,2059,0,0,132,0,210000
59.0,1.0,3,494,1.0,59.0,1525,0,0,132,0,90000
66.0,1.0,2,535,1.0,66.0,1500,0,0,134,0,99000
95.0,2.0,2,725,2.0,95.0,1526,0,0,134,0,145000
105.0,2.0,4,1071,2.0,105.0,2397,0,1,131,1,251650
76.0,1.0,3,571,1.0,76.0,1412,0,0,132,0,107300
61.0,1.0,3,638,1.0,61.0,2016,0,0,132,0,123000
96.0,1.0,4,777,1.0,96.0,1656,0,0,132,0,159000
63.0,1.0,2,656,1.0,63.0,2024,0,0,133,0,127500
55.0,1.0,2,524,1.0,55.0,1756,0,0,134,0,96600
97.0,2.0,3,881,2.0,97.0,1948,0,1,132,1,189000
83.0,1.0,3,777,1.0,83.0,1916,0,0,134,0,159000
79.0,1.0,3,788,1.0,79.0,2051,0,0,133,0,162000
105.0,2.0,3,1032,2.0,105.0,2267,0,1,131,1,238000
48.0,1.0,2,528,1.0,48.0,2031,0,0,133,0,97500
80.0,1.0,3,658,1.0,80.0,1600,0,0,133,0,128000
61.0,1.0,3,517,1.0,61.0,1557,0,0,135,0,95000
59.0,1.0,2,674,1.0,59.0,2237,0,0,133,0,132000
59.0,1.0,2,642,1.0,59.0,2102,0,0,134,0,124000
70.0,1.0,3,570,1.0,70.0,1529,0,0,133,0,107000
134.0,2.0,4,1187,2.0,134.0,2201,0,1,131,1,295000
63.0,1.0,3,408,1.0,63.0,1143,0,0,135,0,72000
63.0,1.0,3,539,1.0,63.0,1587,0,0,135,0,100000
78.0,1.0,3,666,1.0,78.0,1665,0,0,132,0,129900
62.0,1.0,2,658,1.0,62.0,2065,0,0,132,0,128000
112.0,2.0,4,1393,2.0,112.0,3393,0,0,131,0,380000
88.0,1.0,3,664,1.0,88.0,1472,0,0,134,0,129500
48.0,1.0,1,471,1.0,48.0,1771,0,0,134,0,85000
70.0,1.0,2,528,1.0,70.0,1393,0,0,135,0,97500
70.0,1.0,2,698,1.0,70.0,1971,0,0,134,0,138000
119.0,2.0,3,1119,2.0,119.0,2261,0,1,131,1,269000
84.0,2.0,3,994,2.0,84.0,2679,0,1,131,1,225000
150.0,2.0,4,1116,2.0,150.0,1787,0,1,133,1,268000
117.0,1.0,2,740,1.0,117.0,1274,0,0,134,0,149000
89.0,2.0,3,913,2.0,89.0,2236,0,1,131,1,199000
89.0,2.0,3,1100,2.0,89.0,2944,0,1,131,1,262000
85.0,1.0,3,740,1.0,85.0,1753,0,0,131,0,149000
66.0,1.0,3,572,1.0,66.0,1629,0,0,133,0,107500
103.0,2.0,3,1023,2.0,103.0,2281,0,1,131,1,234927
80.0,2.0,4,686,2.0,80.0,1688,0,0,133,0,135000
76.0,2.0,2,1038,2.0,76.0,3158,0,1,127,1,240000
108.0,2.0,3,1346,2.0,108.0,3333,0,1,127,1,360000
95.0,2.0,3,1038,2.0,95.0,2526,0,1,127,1,240000
66.0,1.0,3,666,1.0,66.0,1970,0,0,124,0,130000
65.0,1.0,3,634,1.0,65.0,1877,0,0,124,0,122000
60.0,1.0,2,694,1.0,60.0,2283,0,0,125,0,137000
80.0,2.0,2,1038,2.0,80.0,3000,0,0,126,0,240000
113.0,2.0,3,1164,2.0,113.0,2531,0,0,126,0,286000
60.0,1.0,2,579,1.0,60.0,1817,0,0,124,0,109000
61.0,1.0,2,646,1.0,61.0,2049,0,0,125,0,125000
129.0,2.0,3,1064,2.0,129.0,1930,0,0,126,0,249000
76.0,1.0,1,851,1.0,76.0,2368,0,1,126,1,180000
70.0,1.0,3,762,1.0,70.0,2214,0,0,124,0,155000
63.0,1.0,3,698,1.0,63.0,2190,0,0,124,0,138000
73.0,1.0,3,641,1.0,73.0,1696,0,0,124,0,123800
70.0,1.0,3,592,1.0,70.0,1600,0,0,125,0,112000
71.0,1.0,3,788,1.0,71.0,2282,0,0,124,0,162000
50.0,1.0,2,574,1.0,50.0,2160,0,0,125,0,108000
92.0,2.0,2,1081,2.0,92.0,2772,0,0,124,0,255000
105.0,2.0,2,1063,2.0,105.0,2370,0,0,126,0,248900
73.0,1.0,3,762,1.0,73.0,2123,0,0,124,0,155000
87.0,1.0,2,813,1.0,87.0,1943,0,0,125,0,169000
60.0,1.0,3,572,1.0,60.0,1792,0,0,124,0,107500
75.0,1.0,2,887,1.0,75.0,2547,0,0,124,0,191000
70.0,1.0,2,798,1.0,70.0,2357,0,0,125,0,165000
48.0,1.0,2,625,1.0,48.0,2498,0,0,124,0,119900
62.0,1.0,2,666,1.0,62.0,2097,0,0,125,0,130000
143.0,3.0,4,1140,3.0,143.0,1936,0,1,126,1,276822
86.0,2.0,2,1067,2.0,86.0,2907,0,1,127,1,250000
78.0,2.0,2,948,2.0,78.0,2692,0,0,127,0,210000
137.0,2.0,3,1770,2.0,137.0,3978,0,0,127,0,545000
111.0,2.0,3,988,2.0,111.0,2009,0,1,126,1,223050
113.0,2.0,3,976,2.0,113.0,1937,0,1,126,1,218930
83.0,2.0,3,965,2.0,83.0,2594,0,1,126,1,215300
102.0,2.0,3,1172,2.0,102.0,2833,0,1,126,1,289000
125.0,2.0,3,1143,2.0,125.0,2224,0,0,127,0,278000
87.0,1.0,3,897,1.0,87.0,2230,0,0,125,0,194000
126.0,2.0,4,1474,2.0,126.0,3294,0,1,127,1,415000
110.0,2.0,3,1174,2.0,110.0,2636,0,1,127,1,290000
60.0,1.0,2,625,1.0,60.0,1998,0,0,125,0,119900
95.0,2.0,2,1121,2.0,95.0,2841,0,0,127,0,269900
85.0,1.0,3,897,1.0,85.0,2282,0,0,125,0,194000
